region,year_start,forecast_window,window_start_month,window_end_month,window_order,n_weather_days,lat,lon,rain_sum,rain_mean,rain_days,dry_days,max_3day_rain,max_7day_rain,max_consecutive_dry_days,heavy_rain_days_10,heavy_rain_days_25,tmax_mean,tmax_max,tmin_mean,tmin_min,heat_days_25,heat_days_30,heat_days_35,heat_degree_days_30,frost_days_0,cold_days_5,radiation_sum,radiation_mean,evap_sum,evap_mean,vp_mean,vp_min,vp_max,hot_dry_days_30_rain_lt_1,high_evap_dry_days,heat_and_low_rain_days
New South Wales,2006,May-Sep,5,9,4,153,-34.5,147.5,122.8,0.8026143790849674,17,136,26.9,27.7,25,3,0,16.79607843137255,28.3,1.5555555555555556,-4.1,6,0,0,0.0,64,122,1871.7999999999997,12.233986928104573,323.7,2.115686274509804,8.541830065359477,4.7,14.3,0,6,0
New South Wales,2006,May-Oct,5,10,5,184,-34.5,147.5,122.9,0.6679347826086957,17,167,26.9,27.7,54,3,0,18.428804347826087,35.6,2.414130434782609,-4.1,25,5,1,16.9,65,137,2651.6,14.410869565217391,544.6,2.9597826086956522,8.427717391304348,4.7,14.3,5,37,5
New South Wales,2007,May-Jun,5,6,1,61,-34.5,147.5,88.70000000000002,1.454098360655738,11,50,33.8,37.1,17,3,1,16.39344262295082,25.3,4.937704918032787,-3.8,1,0,0,0.0,6,32,573.2,9.39672131147541,94.9,1.555737704918033,10.150819672131147,5.8,14.9,0,0,0
New South Wales,2007,May-Jul,5,7,2,92,-34.5,147.5,125.3,1.3619565217391305,20,72,33.8,37.1,17,3,1,15.035869565217387,25.3,3.869565217391304,-3.8,1,0,0,0.0,19,58,862.4999999999998,9.374999999999998,134.0,1.4565217391304348,9.56413043478261,5.8,14.9,0,0,0
New South Wales,2007,May-Aug,5,8,3,123,-34.5,147.5,141.10000000000002,1.1471544715447157,24,99,33.8,37.1,17,3,1,15.491056910569103,26.5,3.7162601626016256,-3.8,2,0,0,0.0,24,81,1246.9,10.137398373983741,201.39999999999998,1.6373983739837397,9.522764227642273,5.8,14.9,0,2,0
New South Wales,2007,May-Sep,5,9,4,153,-34.5,147.5,150.0,0.9803921568627451,26,127,33.8,37.1,22,3,1,16.36862745098039,26.5,3.5764705882352943,-3.8,4,0,0,0.0,33,103,1787.1,11.680392156862744,317.59999999999997,2.075816993464052,9.337908496732028,5.8,14.9,0,7,0
New South Wales,2007,May-Oct,5,10,5,184,-34.5,147.5,188.4,1.0239130434782608,30,154,33.8,37.2,34,4,1,17.911956521739125,34.1,4.341847826086957,-3.8,20,5,0,12.2,34,115,2472.0,13.434782608695652,513.5,2.7907608695652173,9.279347826086957,4.0,17.1,5,30,5
New South Wales,2008,May-Jun,5,6,1,61,-34.5,147.5,32.8,0.5377049180327869,9,52,11.4,12.2,10,0,0,17.26557377049181,22.0,4.519672131147541,-1.0,0,0,0,0.0,6,37,565.1000000000001,9.263934426229511,95.20000000000002,1.5606557377049184,10.301639344262295,6.9,14.7,0,0,0
New South Wales,2008,May-Jul,5,7,2,92,-34.5,147.5,85.0,0.9239130434782609,17,75,23.3,28.1,16,2,0,15.871739130434781,22.0,3.7880434782608687,-2.2,0,0,0,0.0,14,62,836.9,9.096739130434782,139.70000000000002,1.5184782608695655,9.652173913043478,6.9,14.7,0,0,0
New South Wales,2008,May-Aug,5,8,3,123,-34.5,147.5,111.6,0.9073170731707316,25,98,23.3,28.1,16,2,0,15.189430894308945,22.0,3.316260162601626,-3.7,0,0,0,0.0,24,88,1181.8,9.608130081300812,191.90000000000003,1.5601626016260166,9.282926829268293,6.9,15.3,0,0,0
New South Wales,2008,May-Sep,5,9,4,153,-34.5,147.5,142.4,0.930718954248366,29,124,23.3,28.1,16,3,0,16.16013071895425,28.6,3.452941176470588,-3.7,5,0,0,0.0,29,107,1738.0,11.359477124183007,310.2,2.0274509803921568,9.300653594771243,6.2,15.5,0,7,0
New South Wales,2008,May-Oct,5,10,5,184,-34.5,147.5,166.4,0.9043478260869565,33,151,23.3,28.1,23,4,0,17.78478260869565,32.7,4.257065217391304,-3.7,21,10,0,13.900000000000002,30,119,2452.2999999999997,13.327717391304347,501.90000000000003,2.727717391304348,9.49945652173913,5.0,17.3,10,27,10
New South Wales,2009,May-Jun,5,6,1,61,-34.5,147.5,68.4,1.1213114754098361,13,48,19.3,26.0,25,1,0,16.30983606557377,21.8,5.875409836065575,-1.3,0,0,0,0.0,2,32,552.8,9.062295081967212,106.39999999999999,1.744262295081967,10.252459016393445,7.1,14.1,0,0,0
New South Wales,2009,May-Jul,5,7,2,92,-34.5,147.5,100.39999999999998,1.0913043478260867,21,71,19.3,26.0,25,1,0,15.233695652173912,21.8,4.945652173913044,-2.4,0,0,0,0.0,9,54,827.6999999999999,8.996739130434781,146.7,1.5945652173913043,9.792391304347825,6.4,14.1,0,0,0
New South Wales,2009,May-Aug,5,8,3,123,-34.5,147.5,111.8,0.9089430894308943,26,97,19.3,26.0,25,1,0,15.460162601626017,22.9,4.380487804878049,-3.9,0,0,0,0.0,17,75,1195.3000000000002,9.71788617886179,209.49999999999997,1.7032520325203249,9.639024390243902,6.4,14.1,0,0,0
New South Wales,2009,May-Sep,5,9,4,153,-34.5,147.5,140.29999999999998,0.9169934640522874,30,123,19.3,26.0,25,2,0,16.417647058823526,30.3,4.366666666666666,-3.9,4,1,0,0.3000000000000007,24,94,1684.5,11.009803921568627,322.5,2.107843137254902,9.603921568627452,6.4,14.3,1,6,1
New South Wales,2009,May-Oct,5,10,5,184,-34.5,147.5,166.89999999999998,0.9070652173913042,39,145,19.3,26.0,25,2,0,17.65380434782609,34.3,4.871739130434783,-3.9,16,8,0,13.2,24,104,2311.1,12.560326086956522,478.6,2.601086956521739,9.707065217391303,6.3,16.3,8,18,8
New South Wales,2010,May-Jun,5,6,1,61,-34.5,147.5,72.29999999999998,1.185245901639344,9,52,20.0,36.9,19,2,0,16.12950819672131,25.7,4.029508196721312,-2.6,1,0,0,0.0,4,39,590.0999999999999,9.673770491803277,90.6,1.4852459016393442,10.04262295081967,6.3,14.3,0,0,0
New South Wales,2010,May-Jul,5,7,2,92,-34.5,147.5,124.4,1.3521739130434782,18,74,24.1,36.9,19,3,0,15.02934782608696,25.7,3.3239130434782616,-2.8,1,0,0,0.0,21,62,839.2,9.121739130434783,120.8,1.3130434782608695,9.652173913043478,6.3,14.3,0,0,0
New South Wales,2010,May-Aug,5,8,3,123,-34.5,147.5,195.49999999999997,1.5894308943089428,29,94,34.2,39.0,19,6,0,14.439024390243905,25.7,3.2024390243902436,-2.8,1,0,0,0.0,28,82,1159.8999999999999,9.430081300813008,168.6,1.370731707317073,9.498373983739837,6.3,14.3,0,0,0
New South Wales,2010,May-Sep,5,9,4,153,-34.5,147.5,266.1,1.7392156862745098,35,118,34.2,56.3,19,10,0,14.832679738562092,25.7,3.5542483660130717,-2.8,1,0,0,0.0,29,97,1630.9,10.659477124183008,244.50000000000003,1.5980392156862746,9.734640522875818,6.3,17.4,0,0,0
New South Wales,2010,May-Oct,5,10,5,184,-34.5,147.5,360.7,1.9603260869565218,43,141,57.3,61.199999999999996,19,14,0,15.883152173913043,26.2,4.393478260869566,-2.8,5,0,0,0.0,29,105,2228.7,12.112499999999999,355.1,1.9298913043478263,10.247282608695652,6.3,19.5,0,4,0
New South Wales,2011,May-Jun,5,6,1,61,-34.5,147.5,37.300000000000004,0.6114754098360656,11,50,15.7,15.9,12,1,0,15.73606557377049,22.9,2.4754098360655736,-2.9,0,0,0,0.0,17,47,575.6999999999999,9.437704918032786,81.89999999999999,1.342622950819672,9.429508196721313,6.7,14.6,0,0,0
New South Wales,2011,May-Jul,5,7,2,92,-34.5,147.5,67.2,0.7304347826086957,20,72,15.7,16.5,12,2,0,15.019565217391303,22.9,2.3521739130434782,-3.6,0,0,0,0.0,28,70,842.1999999999999,9.154347826086957,121.89999999999999,1.325,9.097826086956522,5.8,14.6,0,0,0
New South Wales,2011,May-Aug,5,8,3,123,-34.5,147.5,118.8,0.9658536585365853,28,95,33.0,33.0,12,3,0,15.578861788617887,23.5,2.4528455284552844,-3.6,0,0,0,0.0,36,92,1236.7,10.054471544715447,183.9,1.4951219512195122,9.21219512195122,5.8,14.6,0,0,0
New South Wales,2011,May-Sep,5,9,4,153,-34.5,147.5,151.8,0.9921568627450981,34,119,33.0,33.0,17,4,0,16.35686274509804,29.5,2.7464052287581704,-3.6,4,0,0,0.0,44,110,1719.3999999999999,11.237908496732025,285.70000000000005,1.8673202614379087,9.21372549019608,5.8,14.6,0,1,0
New South Wales,2011,May-Oct,5,10,5,184,-34.5,147.5,200.2,1.0880434782608694,40,144,33.0,48.1,21,7,0,17.416304347826088,32.8,3.614130434782609,-3.6,15,3,0,4.299999999999997,44,119,2354.4,12.795652173913044,426.79999999999995,2.319565217391304,9.639130434782608,5.8,19.9,3,15,3
New South Wales,2012,May-Jun,5,6,1,61,-34.5,147.5,69.99999999999999,1.147540983606557,11,50,24.799999999999997,24.799999999999997,21,3,0,16.031147540983607,25.1,2.1737704918032787,-3.8,1,0,0,0.0,17,48,568.4999999999999,9.31967213114754,82.79999999999998,1.3573770491803276,9.680327868852459,6.3,14.3,0,0,0
New South Wales,2012,May-Jul,5,7,2,92,-34.5,147.5,122.09999999999998,1.327173913043478,17,75,40.0,43.800000000000004,21,4,1,15.155434782608696,25.1,1.876086956521739,-4.1,1,0,0,0.0,31,71,836.6000000000001,9.093478260869567,118.10000000000002,1.2836956521739133,9.531521739130435,6.3,14.9,0,0,0
New South Wales,2012,May-Aug,5,8,3,123,-34.5,147.5,166.2,1.3512195121951218,25,98,40.0,43.800000000000004,21,5,1,15.047967479674798,25.1,1.557723577235772,-4.1,1,0,0,0.0,46,98,1200.8000000000002,9.762601626016261,176.4,1.4341463414634146,9.408943089430895,6.3,14.9,0,0,0
New South Wales,2012,May-Sep,5,9,4,153,-34.5,147.5,180.29999999999998,1.1784313725490194,28,125,40.0,43.800000000000004,21,5,1,15.818954248366012,25.1,1.762745098039216,-4.1,1,0,0,0.0,55,121,1705.6000000000004,11.147712418300657,272.4,1.780392156862745,9.55359477124183,6.3,14.9,0,1,0
New South Wales,2012,May-Oct,5,10,5,184,-34.5,147.5,197.3,1.0722826086956523,30,154,40.0,43.800000000000004,21,5,1,17.214673913043477,34.1,2.426630434782609,-4.1,16,3,0,6.5,57,135,2409.2000000000003,13.093478260869567,434.9,2.363586956521739,9.570108695652175,6.3,14.9,3,21,3
New South Wales,2013,May-Jun,5,6,1,61,-34.5,147.5,152.0,2.4918032786885247,16,45,47.4,47.4,8,5,1,16.449180327868852,24.4,4.61967213114754,-1.6,0,0,0,0.0,7,32,546.3000000000002,8.955737704918036,94.39999999999999,1.5475409836065572,10.770491803278688,6.7,15.3,0,0,0
New South Wales,2013,May-Jul,5,7,2,92,-34.5,147.5,186.29999999999998,2.025,25,67,47.4,47.4,8,6,1,15.756521739130434,24.4,4.230434782608696,-2.8,0,0,0,0.0,17,53,820.1999999999999,8.915217391304347,131.3,1.4271739130434784,10.503260869565217,6.7,15.3,0,0,0
New South Wales,2013,May-Aug,5,8,3,123,-34.5,147.5,214.89999999999998,1.7471544715447154,33,90,47.4,47.4,8,6,1,15.571544715447153,24.4,4.170731707317073,-2.8,0,0,0,0.0,21,72,1174.1,9.545528455284552,188.99999999999997,1.5365853658536583,10.273983739837396,6.7,15.3,0,0,0
New South Wales,2013,May-Sep,5,9,4,153,-34.5,147.5,245.70000000000002,1.6058823529411765,36,117,47.4,47.4,14,7,2,16.54248366013072,28.0,4.315686274509804,-2.8,3,0,0,0.0,22,91,1705.0,11.143790849673202,288.7,1.8869281045751634,10.461437908496732,6.7,15.4,0,2,0
New South Wales,2013,May-Oct,5,10,5,184,-34.5,147.5,260.7,1.4168478260869564,40,144,47.4,47.4,18,7,2,17.839673913043477,35.6,4.396195652173914,-2.8,17,3,1,9.900000000000002,27,109,2412.6,13.11195652173913,450.8,2.45,10.292391304347825,6.3,19.1,3,20,3
New South Wales,2014,May-Jun,5,6,1,61,-34.5,147.5,131.29999999999998,2.1524590163934425,14,47,42.9,48.1,11,4,2,16.565573770491802,24.4,5.145901639344264,-0.5,0,0,0,0.0,1,31,505.9,8.293442622950819,83.29999999999998,1.365573770491803,10.791803278688526,7.8,15.1,0,0,0
New South Wales,2014,May-Jul,5,7,2,92,-34.5,147.5,165.60000000000002,1.8000000000000003,19,73,42.9,48.1,12,5,2,15.418478260869563,24.4,4.017391304347826,-3.3,0,0,0,0.0,10,58,772.4000000000001,8.395652173913044,119.1,1.2945652173913043,10.02391304347826,6.3,15.1,0,0,0
New South Wales,2014,May-Aug,5,8,3,123,-34.5,147.5,192.20000000000002,1.5626016260162603,22,101,42.9,48.1,14,7,2,15.43170731707317,24.4,3.133333333333334,-3.9,0,0,0,0.0,27,85,1177.3000000000002,9.571544715447155,180.70000000000005,1.469105691056911,9.699186991869919,6.1,15.1,0,0,0
New South Wales,2014,May-Sep,5,9,4,153,-34.5,147.5,225.2,1.4718954248366012,28,125,42.9,48.1,14,9,2,16.20392156862745,26.7,3.0980392156862746,-3.9,2,0,0,0.0,34,106,1689.3,11.041176470588235,284.2,1.8575163398692809,9.808496732026143,6.1,15.1,0,2,0
New South Wales,2014,May-Oct,5,10,5,184,-34.5,147.5,244.5,1.328804347826087,33,151,42.9,48.1,14,10,2,17.979891304347827,35.7,3.720652173913044,-3.9,20,12,3,37.30000000000001,35,118,2380.8,12.93913043478261,469.70000000000005,2.552717391304348,9.901630434782609,6.1,16.1,11,22,11
New South Wales,2015,May-Jun,5,6,1,61,-34.5,147.5,72.6,1.1901639344262294,11,50,43.6,47.2,11,2,0,16.021311475409835,23.9,3.050819672131148,-4.2,0,0,0,0.0,17,43,581.5999999999999,9.534426229508195,89.89999999999999,1.4737704918032786,9.924590163934425,6.6,15.2,0,0,0
New South Wales,2015,May-Jul,5,7,2,92,-34.5,147.5,152.4,1.6565217391304348,22,70,43.6,47.2,20,5,0,14.679347826086959,23.9,2.584782608695652,-4.2,0,0,0,0.0,28,69,852.5999999999999,9.267391304347825,124.4,1.3521739130434782,9.470652173913043,6.2,15.2,0,0,0
New South Wales,2015,May-Aug,5,8,3,123,-34.5,147.5,214.8,1.7463414634146341,32,91,43.6,47.2,20,6,0,14.433333333333335,23.9,2.714634146341463,-4.2,0,0,0,0.0,33,91,1162.9000000000003,9.45447154471545,173.4,1.4097560975609758,9.495934959349594,6.2,15.2,0,0,0
New South Wales,2015,May-Sep,5,9,4,153,-34.5,147.5,228.89999999999998,1.4960784313725488,35,118,43.6,47.2,21,6,0,15.13790849673203,23.9,2.634640522875817,-4.2,0,0,0,0.0,37,117,1690.0,11.045751633986928,267.9,1.7509803921568625,9.633986928104575,6.2,15.2,0,0,0
New South Wales,2015,May-Oct,5,10,5,184,-34.5,147.5,241.8,1.3141304347826088,39,145,43.6,47.2,30,6,0,17.252173913043475,34.1,3.9423913043478254,-4.2,22,8,0,17.1,37,120,2341.7,12.726630434782608,441.4,2.398913043478261,10.209782608695651,6.2,18.1,8,22,8
New South Wales,2016,May-Jun,5,6,1,61,-34.5,147.5,216.80000000000004,3.5540983606557384,20,41,51.599999999999994,67.9,14,6,2,15.665573770491804,24.5,6.304918032786886,-1.9,0,0,0,0.0,4,22,558.3000000000001,9.152459016393443,91.69999999999999,1.50327868852459,11.250819672131147,6.7,17.9,0,0,0
New South Wales,2016,May-Jul,5,7,2,92,-34.5,147.5,293.30000000000007,3.1880434782608704,33,59,51.599999999999994,67.9,14,8,2,14.920652173913046,24.5,5.772826086956522,-1.9,0,0,0,0.0,7,39,824.8000000000001,8.965217391304348,126.5,1.375,10.946739130434782,6.7,17.9,0,0,0
New South Wales,2016,May-Aug,5,8,3,123,-34.5,147.5,367.3,2.986178861788618,40,83,51.599999999999994,67.9,14,12,2,14.89918699186992,24.5,5.04390243902439,-1.9,0,0,0,0.0,17,61,1192.6,9.695934959349593,173.89999999999998,1.413821138211382,10.638211382113822,6.7,17.9,0,0,0
New South Wales,2016,May-Sep,5,9,4,153,-34.5,147.5,590.9,3.862091503267974,52,101,59.900000000000006,80.4,14,19,6,15.127450980392156,24.5,5.320915032679738,-1.9,0,0,0,0.0,17,70,1593.1,10.412418300653593,239.60000000000002,1.566013071895425,10.826143790849672,6.7,17.9,0,0,0
New South Wales,2016,May-Oct,5,10,5,184,-34.5,147.5,646.6,3.514130434782609,60,124,59.900000000000006,80.4,14,21,6,15.907065217391308,27.4,5.496195652173912,-1.9,2,0,0,0.0,17,85,2229.7,12.117934782608694,356.7,1.938586956521739,10.845108695652174,6.7,17.9,0,3,0
New South Wales,2017,May-Jun,5,6,1,61,-34.5,147.5,46.89999999999999,0.7688524590163933,5,56,21.1,38.4,30,2,0,16.59344262295082,22.8,2.1557377049180326,-3.3,0,0,0,0.0,19,50,647.0000000000001,10.606557377049182,83.0,1.360655737704918,9.539344262295081,6.9,14.3,0,0,0
New South Wales,2017,May-Jul,5,7,2,92,-34.5,147.5,72.7,0.7902173913043479,11,81,21.1,38.4,32,2,0,15.779347826086955,22.8,1.6467391304347827,-5.6,0,0,0,0.0,33,77,954.7,10.377173913043478,123.4,1.341304347826087,9.128260869565219,5.6,14.3,0,0,0
New South Wales,2017,May-Aug,5,8,3,123,-34.5,147.5,121.79999999999998,0.9902439024390243,17,106,21.1,39.6,32,3,0,15.422764227642277,22.8,1.5065040650406503,-5.6,0,0,0,0.0,48,103,1357.2,11.034146341463416,186.4,1.5154471544715447,8.952032520325204,5.6,14.3,0,0,0
New South Wales,2017,May-Sep,5,9,4,153,-34.5,147.5,124.50000000000001,0.8137254901960785,17,136,21.1,39.6,39,3,0,16.294117647058822,32.3,1.8738562091503268,-5.6,3,1,0,2.299999999999997,56,124,1859.6000000000001,12.154248366013073,296.7,1.9392156862745098,8.83529411764706,5.6,14.3,1,4,1
New South Wales,2017,May-Oct,5,10,5,184,-34.5,147.5,184.0,1.0,24,160,23.4,39.6,46,6,0,17.743478260869566,32.3,2.947826086956522,-5.6,19,2,0,3.1999999999999957,57,133,2518.1000000000004,13.685326086956524,451.9,2.455978260869565,9.317391304347826,5.6,20.0,2,20,2
New South Wales,2018,May-Jun,5,6,1,61,-34.5,147.5,77.6,1.2721311475409836,14,47,16.6,20.1,17,3,0,16.554098360655736,27.7,3.7016393442622952,-4.7,1,0,0,0.0,9,42,603.2000000000002,9.888524590163938,96.6,1.583606557377049,9.6327868852459,6.7,12.8,0,0,0
New South Wales,2018,May-Jul,5,7,2,92,-34.5,147.5,88.1,0.9576086956521739,18,74,16.6,20.1,17,3,0,15.743478260869564,27.7,2.382608695652174,-4.8,1,0,0,0.0,28,71,924.4000000000001,10.047826086956523,143.70000000000002,1.5619565217391307,9.073913043478258,5.6,12.8,0,0,0
New South Wales,2018,May-Aug,5,8,3,123,-34.5,147.5,102.4,0.832520325203252,22,101,16.6,20.1,17,3,0,15.63739837398374,27.7,2.1227642276422767,-6.0,1,0,0,0.0,41,98,1308.4000000000003,10.637398373983743,208.20000000000002,1.6926829268292685,8.799186991869918,5.0,12.8,0,0,0
New South Wales,2018,May-Sep,5,9,4,153,-34.5,147.5,135.4,0.884967320261438,24,129,20.7,32.9,23,5,0,16.40326797385621,27.7,2.3065359477124185,-6.0,1,0,0,0.0,49,117,1865.0,12.18954248366013,316.40000000000003,2.0679738562091505,8.693464052287581,5.0,12.8,0,4,0
New South Wales,2018,May-Oct,5,10,5,184,-34.5,147.5,162.0,0.8804347826086957,27,157,20.7,32.9,25,6,0,18.007065217391304,34.2,3.358695652173913,-6.0,21,4,0,7.899999999999999,49,125,2544.5,13.828804347826088,488.40000000000003,2.6543478260869566,8.997826086956522,4.4,16.9,4,22,4
New South Wales,2019,May-Jun,5,6,1,61,-34.5,147.5,81.0,1.3278688524590163,13,48,28.1,28.1,16,2,0,16.49016393442623,25.7,3.8262295081967217,-3.4,1,0,0,0.0,6,41,620.6999999999998,10.17540983606557,92.30000000000001,1.513114754098361,10.077049180327869,6.9,17.7,0,0,0
New South Wales,2019,May-Jul,5,7,2,92,-34.5,147.5,102.8,1.117391304347826,17,75,28.1,28.1,16,3,0,15.644565217391303,25.7,3.4663043478260867,-3.4,1,0,0,0.0,13,62,922.9,10.031521739130435,133.9,1.4554347826086957,9.771739130434781,6.9,17.7,0,0,0
New South Wales,2019,May-Aug,5,8,3,123,-34.5,147.5,117.2,0.9528455284552846,20,103,28.1,28.1,16,3,0,15.418699186991866,25.7,2.5934959349593494,-4.9,1,0,0,0.0,31,90,1340.4,10.897560975609757,200.2,1.627642276422764,9.33739837398374,6.2,17.7,0,0,0
New South Wales,2019,May-Sep,5,9,4,153,-34.5,147.5,132.8,0.8679738562091504,24,129,28.1,28.1,18,3,0,16.38235294117647,27.3,2.6686274509803924,-4.9,4,0,0,0.0,41,111,1845.3999999999996,12.06143790849673,313.5,2.049019607843137,9.16078431372549,5.1,17.7,0,2,0
New South Wales,2019,May-Oct,5,10,5,184,-34.5,147.5,140.6,0.7641304347826087,26,158,28.1,28.1,18,3,0,18.057608695652174,36.5,3.4771739130434782,-4.9,22,10,1,24.300000000000008,42,120,2481.3,13.485326086956523,497.4,2.7032608695652174,9.121739130434783,5.1,17.7,10,23,10
New South Wales,2020,May-Jun,5,6,1,61,-34.5,147.5,108.39999999999998,1.7770491803278685,13,48,39.699999999999996,44.0,12,4,0,15.349180327868853,21.8,3.5311475409836066,-2.4,0,0,0,0.0,9,40,605.1999999999999,9.921311475409835,75.89999999999999,1.244262295081967,10.154098360655738,7.2,13.1,0,0,0
New South Wales,2020,May-Jul,5,7,2,92,-34.5,147.5,145.0,1.576086956521739,20,72,39.699999999999996,44.0,12,4,0,14.671739130434782,21.8,3.0358695652173915,-2.5,0,0,0,0.0,19,66,907.8,9.867391304347825,112.80000000000001,1.2260869565217392,9.86086956521739,7.0,13.1,0,0,0
New South Wales,2020,May-Aug,5,8,3,123,-34.5,147.5,210.2,1.7089430894308941,32,91,39.699999999999996,44.0,12,6,0,14.411382113821137,21.8,3.0341463414634147,-4.0,0,0,0,0.0,27,87,1283.1000000000001,10.431707317073172,161.20000000000002,1.3105691056910571,9.811382113821136,7.0,13.1,0,0,0
New South Wales,2020,May-Sep,5,9,4,153,-34.5,147.5,250.5,1.6372549019607843,40,113,39.699999999999996,44.0,16,7,0,15.354901960784312,26.8,3.418300653594771,-4.0,2,0,0,0.0,31,103,1775.6,11.605228758169934,246.1,1.6084967320261438,10.173202614379084,7.0,18.2,0,0,0
New South Wales,2020,May-Oct,5,10,5,184,-34.5,147.5,331.1,1.7994565217391305,53,131,39.699999999999996,44.4,16,10,0,16.67608695652174,30.3,4.290217391304347,-4.0,14,1,0,0.3000000000000007,31,110,2360.5,12.828804347826088,370.3,2.0125,10.728260869565217,7.0,21.5,1,4,1
New South Wales,2021,May-Jun,5,6,1,61,-34.5,147.5,145.40000000000003,2.3836065573770497,15,46,63.8,67.0,13,6,1,15.993442622950818,24.9,3.973770491803278,-3.4,0,0,0,0.0,12,37,575.7999999999998,9.43934426229508,81.99999999999999,1.344262295081967,10.465573770491803,7.1,14.8,0,0,0
New South Wales,2021,May-Jul,5,7,2,92,-34.5,147.5,209.1,2.2728260869565218,31,61,63.8,67.0,13,6,1,14.778260869565214,24.9,3.505434782608696,-3.4,0,0,0,0.0,18,60,854.1999999999999,9.284782608695652,116.39999999999999,1.2652173913043476,10.091304347826087,6.7,14.8,0,0,0
New South Wales,2021,May-Aug,5,8,3,123,-34.5,147.5,237.7,1.932520325203252,40,83,63.8,67.0,13,6,1,14.939837398373983,24.9,3.1365853658536587,-3.4,0,0,0,0.0,30,84,1243.1000000000001,10.106504065040651,170.10000000000002,1.3829268292682928,10.130081300813009,6.7,14.8,0,0,0
New South Wales,2021,May-Sep,5,9,4,153,-34.5,147.5,301.5,1.9705882352941178,48,105,63.8,67.0,13,9,1,15.542483660130719,24.9,3.209803921568627,-3.4,0,0,0,0.0,35,108,1725.4,11.277124183006537,250.3,1.6359477124183008,10.31437908496732,6.7,15.2,0,0,0
New South Wales,2021,May-Oct,5,10,5,184,-34.5,147.5,343.0,1.8641304347826086,54,130,63.8,67.0,15,10,1,16.452173913043477,27.6,3.6875,-3.4,5,0,0,0.0,36,121,2383.0,12.951086956521738,367.09999999999997,1.9951086956521737,10.490760869565218,6.7,16.1,0,4,0
Queensland,1989,May-Jun,5,6,1,61,-27.5,151.5,59.3,0.9721311475409835,9,52,17.3,17.500000000000004,19,2,0,20.096721311475413,27.0,9.321311475409836,-0.7,5,0,0,0.0,2,15,693.7,11.372131147540985,120.9,1.981967213114754,13.614754098360656,7.5,18.9,0,0,0
Queensland,1989,May-Jul,5,7,2,92,-27.5,151.5,82.2,0.8934782608695653,13,79,17.3,17.500000000000004,19,3,0,18.97391304347826,27.0,7.556521739130434,-3.1,5,0,0,0.0,7,35,1082.1,11.76195652173913,186.8,2.0304347826086957,12.322826086956525,5.5,18.9,0,0,0
Queensland,1989,May-Aug,5,8,3,123,-27.5,151.5,98.0,0.7967479674796748,17,106,17.3,17.500000000000004,19,3,0,18.926829268292682,27.0,6.246341463414634,-3.1,6,0,0,0.0,15,60,1639.9000000000003,13.332520325203255,281.70000000000005,2.2902439024390246,11.448780487804878,5.5,18.9,0,1,0
