protocol,fold,forecast_window,feature_set,model,target,task,metric,value,n_test,threshold
time_split,primary,May-Sep,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,Precision,0.1111111111111111,149,0.14396876280553744
time_split,primary,May-Sep,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.7718120805369127,149,0.14396876280553744
time_split,primary,May-Sep,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.45780206435944143,149,0.30098005616246026
time_split,primary,May-Sep,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.17206859020764886,149,0.30098005616246026
time_split,primary,May-Sep,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,Brier,0.15885245337448806,149,0.30098005616246026
time_split,primary,May-Sep,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,F1,0.05555555555555555,149,0.30098005616246026
time_split,primary,May-Sep,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,Recall,0.037037037037037035,149,0.30098005616246026
time_split,primary,May-Sep,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,Precision,0.1111111111111111,149,0.30098005616246026
time_split,primary,May-Sep,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.7718120805369127,149,0.30098005616246026
time_split,primary,May-Sep,full_operational,Ridge,yield_t_ha,regression,MAE,0.46714806279507015,149,
time_split,primary,May-Sep,full_operational,Ridge,yield_t_ha,regression,RMSE,0.7048987663980497,149,
time_split,primary,May-Sep,full_operational,Ridge,yield_t_ha,regression,R2,0.6898806738036501,149,
time_split,primary,May-Sep,full_operational,ElasticNet,yield_t_ha,regression,MAE,0.4781146305008212,149,
time_split,primary,May-Sep,full_operational,ElasticNet,yield_t_ha,regression,RMSE,0.7042183161806282,149,
time_split,primary,May-Sep,full_operational,ElasticNet,yield_t_ha,regression,R2,0.6904791112590918,149,
time_split,primary,May-Sep,full_operational,LightGBM,yield_t_ha,regression,MAE,0.5830500011279985,149,
time_split,primary,May-Sep,full_operational,LightGBM,yield_t_ha,regression,RMSE,0.8850443833522849,149,
time_split,primary,May-Sep,full_operational,LightGBM,yield_t_ha,regression,R2,0.5111164421997916,149,
time_split,primary,May-Sep,full_operational,CatBoost,yield_t_ha,regression,MAE,0.5761987897390193,149,
time_split,primary,May-Sep,full_operational,CatBoost,yield_t_ha,regression,RMSE,0.8824323861452763,149,
time_split,primary,May-Sep,full_operational,CatBoost,yield_t_ha,regression,R2,0.5139978302669828,149,
time_split,primary,May-Sep,full_operational,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.7729204614450516,149,0.30349459877726737
time_split,primary,May-Sep,full_operational,LogisticRegression,low_yield_risk,classification,PR_AUC,0.47101125923851234,149,0.30349459877726737
time_split,primary,May-Sep,full_operational,LogisticRegression,low_yield_risk,classification,Brier,0.3011712006212732,149,0.30349459877726737
time_split,primary,May-Sep,full_operational,LogisticRegression,low_yield_risk,classification,F1,0.37593984962406013,149,0.30349459877726737
time_split,primary,May-Sep,full_operational,LogisticRegression,low_yield_risk,classification,Recall,0.9259259259259259,149,0.30349459877726737
time_split,primary,May-Sep,full_operational,LogisticRegression,low_yield_risk,classification,Precision,0.2358490566037736,149,0.30349459877726737
time_split,primary,May-Sep,full_operational,LogisticRegression,low_yield_risk,classification,Accuracy,0.4429530201342282,149,0.30349459877726737
time_split,primary,May-Sep,full_operational,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.7298117789921068,149,0.11890134824057244
time_split,primary,May-Sep,full_operational,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.41416532960769553,149,0.11890134824057244
time_split,primary,May-Sep,full_operational,LightGBMClassifier,low_yield_risk,classification,Brier,0.2424646551851112,149,0.11890134824057244
time_split,primary,May-Sep,full_operational,LightGBMClassifier,low_yield_risk,classification,F1,0.3902439024390244,149,0.11890134824057244
time_split,primary,May-Sep,full_operational,LightGBMClassifier,low_yield_risk,classification,Recall,0.8888888888888888,149,0.11890134824057244
time_split,primary,May-Sep,full_operational,LightGBMClassifier,low_yield_risk,classification,Precision,0.25,149,0.11890134824057244
time_split,primary,May-Sep,full_operational,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.4966442953020134,149,0.11890134824057244
time_split,primary,May-Sep,full_operational,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.7562234365513054,149,0.26989020103381356
time_split,primary,May-Sep,full_operational,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.4579067013816901,149,0.26989020103381356
time_split,primary,May-Sep,full_operational,CatBoostClassifier,low_yield_risk,classification,Brier,0.2573114540612944,149,0.26989020103381356
time_split,primary,May-Sep,full_operational,CatBoostClassifier,low_yield_risk,classification,F1,0.4,149,0.26989020103381356
time_split,primary,May-Sep,full_operational,CatBoostClassifier,low_yield_risk,classification,Recall,0.9629629629629629,149,0.26989020103381356
time_split,primary,May-Sep,full_operational,CatBoostClassifier,low_yield_risk,classification,Precision,0.2524271844660194,149,0.26989020103381356
time_split,primary,May-Sep,full_operational,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.47651006711409394,149,0.26989020103381356
time_split,primary,May-Oct,identity_time_only,Ridge,yield_t_ha,regression,MAE,0.6851650971839006,149,
time_split,primary,May-Oct,identity_time_only,Ridge,yield_t_ha,regression,RMSE,1.0054199027066462,149,
time_split,primary,May-Oct,identity_time_only,Ridge,yield_t_ha,regression,R2,0.36908582256124556,149,
time_split,primary,May-Oct,identity_time_only,ElasticNet,yield_t_ha,regression,MAE,0.6924388798821685,149,
time_split,primary,May-Oct,identity_time_only,ElasticNet,yield_t_ha,regression,RMSE,1.0219321904323593,149,
time_split,primary,May-Oct,identity_time_only,ElasticNet,yield_t_ha,regression,R2,0.3481922955940485,149,
time_split,primary,May-Oct,identity_time_only,LightGBM,yield_t_ha,regression,MAE,0.6273298807549812,149,
time_split,primary,May-Oct,identity_time_only,LightGBM,yield_t_ha,regression,RMSE,0.855534711152426,149,
time_split,primary,May-Oct,identity_time_only,LightGBM,yield_t_ha,regression,R2,0.543174224767377,149,
time_split,primary,May-Oct,identity_time_only,CatBoost,yield_t_ha,regression,MAE,0.6190362032817508,149,
time_split,primary,May-Oct,identity_time_only,CatBoost,yield_t_ha,regression,RMSE,0.8575701401396568,149,
time_split,primary,May-Oct,identity_time_only,CatBoost,yield_t_ha,regression,R2,0.5409979424631546,149,
time_split,primary,May-Oct,identity_time_only,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.3715846994535519,149,0.6722042046397662
time_split,primary,May-Oct,identity_time_only,LogisticRegression,low_yield_risk,classification,PR_AUC,0.14071824097400112,149,0.6722042046397662
time_split,primary,May-Oct,identity_time_only,LogisticRegression,low_yield_risk,classification,Brier,0.3968966032959179,149,0.6722042046397662
time_split,primary,May-Oct,identity_time_only,LogisticRegression,low_yield_risk,classification,F1,0.2814814814814815,149,0.6722042046397662
time_split,primary,May-Oct,identity_time_only,LogisticRegression,low_yield_risk,classification,Recall,0.7037037037037037,149,0.6722042046397662
time_split,primary,May-Oct,identity_time_only,LogisticRegression,low_yield_risk,classification,Precision,0.17592592592592593,149,0.6722042046397662
time_split,primary,May-Oct,identity_time_only,LogisticRegression,low_yield_risk,classification,Accuracy,0.348993288590604,149,0.6722042046397662
time_split,primary,May-Oct,identity_time_only,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.6259866423800851,149,0.2770245340368433
time_split,primary,May-Oct,identity_time_only,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.32694083938669366,149,0.2770245340368433
time_split,primary,May-Oct,identity_time_only,LightGBMClassifier,low_yield_risk,classification,Brier,0.14654430860133158,149,0.2770245340368433
time_split,primary,May-Oct,identity_time_only,LightGBMClassifier,low_yield_risk,classification,F1,0.35294117647058826,149,0.2770245340368433
time_split,primary,May-Oct,identity_time_only,LightGBMClassifier,low_yield_risk,classification,Recall,0.3333333333333333,149,0.2770245340368433
time_split,primary,May-Oct,identity_time_only,LightGBMClassifier,low_yield_risk,classification,Precision,0.375,149,0.2770245340368433
time_split,primary,May-Oct,identity_time_only,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.7785234899328859,149,0.2770245340368433
time_split,primary,May-Oct,identity_time_only,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.6032179720704312,149,0.18340352207154317
time_split,primary,May-Oct,identity_time_only,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.2951264973101387,149,0.18340352207154317
time_split,primary,May-Oct,identity_time_only,CatBoostClassifier,low_yield_risk,classification,Brier,0.14450095798668458,149,0.18340352207154317
time_split,primary,May-Oct,identity_time_only,CatBoostClassifier,low_yield_risk,classification,F1,0.34210526315789475,149,0.18340352207154317
time_split,primary,May-Oct,identity_time_only,CatBoostClassifier,low_yield_risk,classification,Recall,0.48148148148148145,149,0.18340352207154317
time_split,primary,May-Oct,identity_time_only,CatBoostClassifier,low_yield_risk,classification,Precision,0.2653061224489796,149,0.18340352207154317
time_split,primary,May-Oct,identity_time_only,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.6644295302013423,149,0.18340352207154317
time_split,primary,May-Oct,weather_stage_only,Ridge,yield_t_ha,regression,MAE,0.5467882263503338,149,
time_split,primary,May-Oct,weather_stage_only,Ridge,yield_t_ha,regression,RMSE,0.896158676956557,149,
time_split,primary,May-Oct,weather_stage_only,Ridge,yield_t_ha,regression,R2,0.49876064906616613,149,
time_split,primary,May-Oct,weather_stage_only,ElasticNet,yield_t_ha,regression,MAE,0.5542732172225183,149,
time_split,primary,May-Oct,weather_stage_only,ElasticNet,yield_t_ha,regression,RMSE,0.9059333313839586,149,
time_split,primary,May-Oct,weather_stage_only,ElasticNet,yield_t_ha,regression,R2,0.4877667004284857,149,
time_split,primary,May-Oct,weather_stage_only,LightGBM,yield_t_ha,regression,MAE,0.5648665704309089,149,
time_split,primary,May-Oct,weather_stage_only,LightGBM,yield_t_ha,regression,RMSE,0.8753222649488297,149,
time_split,primary,May-Oct,weather_stage_only,LightGBM,yield_t_ha,regression,R2,0.5217981174071379,149,
time_split,primary,May-Oct,weather_stage_only,CatBoost,yield_t_ha,regression,MAE,0.5873382082016386,149,
time_split,primary,May-Oct,weather_stage_only,CatBoost,yield_t_ha,regression,RMSE,0.8862589259894512,149,
time_split,primary,May-Oct,weather_stage_only,CatBoost,yield_t_ha,regression,R2,0.5097737358887766,149,
time_split,primary,May-Oct,weather_stage_only,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.8503339404978749,149,0.5842832972827992
time_split,primary,May-Oct,weather_stage_only,LogisticRegression,low_yield_risk,classification,PR_AUC,0.5639591996158313,149,0.5842832972827992
time_split,primary,May-Oct,weather_stage_only,LogisticRegression,low_yield_risk,classification,Brier,0.19678068278120356,149,0.5842832972827992
time_split,primary,May-Oct,weather_stage_only,LogisticRegression,low_yield_risk,classification,F1,0.5176470588235295,149,0.5842832972827992
time_split,primary,May-Oct,weather_stage_only,LogisticRegression,low_yield_risk,classification,Recall,0.8148148148148148,149,0.5842832972827992
time_split,primary,May-Oct,weather_stage_only,LogisticRegression,low_yield_risk,classification,Precision,0.3793103448275862,149,0.5842832972827992
time_split,primary,May-Oct,weather_stage_only,LogisticRegression,low_yield_risk,classification,Accuracy,0.7248322147651006,149,0.5842832972827992
time_split,primary,May-Oct,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.8026715239829993,149,0.41972572649752377
time_split,primary,May-Oct,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.3877711010632681,149,0.41972572649752377
time_split,primary,May-Oct,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,Brier,0.16005146203653342,149,0.41972572649752377
time_split,primary,May-Oct,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,F1,0.4727272727272727,149,0.41972572649752377
time_split,primary,May-Oct,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,Recall,0.48148148148148145,149,0.41972572649752377
time_split,primary,May-Oct,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,Precision,0.4642857142857143,149,0.41972572649752377
time_split,primary,May-Oct,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.8053691275167785,149,0.41972572649752377
time_split,primary,May-Oct,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.8333333333333334,149,0.37787440415724977
time_split,primary,May-Oct,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.4942977191716652,149,0.37787440415724977
time_split,primary,May-Oct,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,Brier,0.13665577211894908,149,0.37787440415724977
time_split,primary,May-Oct,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,F1,0.5263157894736842,149,0.37787440415724977
time_split,primary,May-Oct,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,Recall,0.5555555555555556,149,0.37787440415724977
time_split,primary,May-Oct,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,Precision,0.5,149,0.37787440415724977
time_split,primary,May-Oct,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.8187919463087249,149,0.37787440415724977
time_split,primary,May-Oct,weather_plus_anomaly,Ridge,yield_t_ha,regression,MAE,0.5361879544400127,149,
time_split,primary,May-Oct,weather_plus_anomaly,Ridge,yield_t_ha,regression,RMSE,0.8885686414334282,149,
time_split,primary,May-Oct,weather_plus_anomaly,Ridge,yield_t_ha,regression,R2,0.5072152090640858,149,
time_split,primary,May-Oct,weather_plus_anomaly,ElasticNet,yield_t_ha,regression,MAE,0.5576551850409365,149,
time_split,primary,May-Oct,weather_plus_anomaly,ElasticNet,yield_t_ha,regression,RMSE,0.9086768958740439,149,
time_split,primary,May-Oct,weather_plus_anomaly,ElasticNet,yield_t_ha,regression,R2,0.48465946716078967,149,
time_split,primary,May-Oct,weather_plus_anomaly,LightGBM,yield_t_ha,regression,MAE,0.5878792188154289,149,
time_split,primary,May-Oct,weather_plus_anomaly,LightGBM,yield_t_ha,regression,RMSE,0.915383124898098,149,
time_split,primary,May-Oct,weather_plus_anomaly,LightGBM,yield_t_ha,regression,R2,0.47702475204581796,149,
time_split,primary,May-Oct,weather_plus_anomaly,CatBoost,yield_t_ha,regression,MAE,0.607473863765187,149,
time_split,primary,May-Oct,weather_plus_anomaly,CatBoost,yield_t_ha,regression,RMSE,0.9280763228363805,149,
time_split,primary,May-Oct,weather_plus_anomaly,CatBoost,yield_t_ha,regression,R2,0.46242047807326714,149,
time_split,primary,May-Oct,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.8366727383120826,149,0.7652721766073778
time_split,primary,May-Oct,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,PR_AUC,0.5257609973010219,149,0.7652721766073778
time_split,primary,May-Oct,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,Brier,0.20965338422025176,149,0.7652721766073778
time_split,primary,May-Oct,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,F1,0.5666666666666667,149,0.7652721766073778
time_split,primary,May-Oct,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,Recall,0.6296296296296297,149,0.7652721766073778
time_split,primary,May-Oct,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,Precision,0.5151515151515151,149,0.7652721766073778
time_split,primary,May-Oct,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,Accuracy,0.825503355704698,149,0.7652721766073778
time_split,primary,May-Oct,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.7398299939283546,149,0.3348813693975701
time_split,primary,May-Oct,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.42148164820625017,149,0.3348813693975701
time_split,primary,May-Oct,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,Brier,0.1789232543462128,149,0.3348813693975701
time_split,primary,May-Oct,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,F1,0.43333333333333335,149,0.3348813693975701
time_split,primary,May-Oct,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,Recall,0.48148148148148145,149,0.3348813693975701
time_split,primary,May-Oct,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,Precision,0.3939393939393939,149,0.3348813693975701
time_split,primary,May-Oct,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.7718120805369127,149,0.3348813693975701
time_split,primary,May-Oct,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.7310261080752884,149,0.23507250142223732
time_split,primary,May-Oct,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.42058884606135327,149,0.23507250142223732
time_split,primary,May-Oct,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,Brier,0.16605868633379825,149,0.23507250142223732
time_split,primary,May-Oct,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,F1,0.4166666666666667,149,0.23507250142223732
time_split,primary,May-Oct,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,Recall,0.5555555555555556,149,0.23507250142223732
time_split,primary,May-Oct,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,Precision,0.3333333333333333,149,0.23507250142223732
time_split,primary,May-Oct,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.7181208053691275,149,0.23507250142223732
time_split,primary,May-Oct,weather_plus_soil,Ridge,yield_t_ha,regression,MAE,0.5457828383292096,149,
time_split,primary,May-Oct,weather_plus_soil,Ridge,yield_t_ha,regression,RMSE,0.8948035639143258,149,
time_split,primary,May-Oct,weather_plus_soil,Ridge,yield_t_ha,regression,R2,0.5002753862458156,149,
time_split,primary,May-Oct,weather_plus_soil,ElasticNet,yield_t_ha,regression,MAE,0.5479301417553786,149,
time_split,primary,May-Oct,weather_plus_soil,ElasticNet,yield_t_ha,regression,RMSE,0.8949055981535686,149,
time_split,primary,May-Oct,weather_plus_soil,ElasticNet,yield_t_ha,regression,R2,0.500161412788434,149,
time_split,primary,May-Oct,weather_plus_soil,LightGBM,yield_t_ha,regression,MAE,0.5706040043962315,149,
time_split,primary,May-Oct,weather_plus_soil,LightGBM,yield_t_ha,regression,RMSE,0.881756494836661,149,
time_split,primary,May-Oct,weather_plus_soil,LightGBM,yield_t_ha,regression,R2,0.5147420433028772,149,
time_split,primary,May-Oct,weather_plus_soil,CatBoost,yield_t_ha,regression,MAE,0.570203708083827,149,
time_split,primary,May-Oct,weather_plus_soil,CatBoost,yield_t_ha,regression,RMSE,0.8653922649220995,149,
time_split,primary,May-Oct,weather_plus_soil,CatBoost,yield_t_ha,regression,R2,0.5325863955457195,149,
time_split,primary,May-Oct,weather_plus_soil,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.8521554341226472,149,0.557216392733066
time_split,primary,May-Oct,weather_plus_soil,LogisticRegression,low_yield_risk,classification,PR_AUC,0.5650790963540122,149,0.557216392733066
time_split,primary,May-Oct,weather_plus_soil,LogisticRegression,low_yield_risk,classification,Brier,0.20875282009320192,149,0.557216392733066
time_split,primary,May-Oct,weather_plus_soil,LogisticRegression,low_yield_risk,classification,F1,0.5,149,0.557216392733066
time_split,primary,May-Oct,weather_plus_soil,LogisticRegression,low_yield_risk,classification,Recall,0.8518518518518519,149,0.557216392733066
time_split,primary,May-Oct,weather_plus_soil,LogisticRegression,low_yield_risk,classification,Precision,0.35384615384615387,149,0.557216392733066
time_split,primary,May-Oct,weather_plus_soil,LogisticRegression,low_yield_risk,classification,Accuracy,0.6912751677852349,149,0.557216392733066
time_split,primary,May-Oct,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.8011536126290224,149,0.36613124896825106
time_split,primary,May-Oct,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.40702679481459003,149,0.36613124896825106
time_split,primary,May-Oct,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,Brier,0.16286604215551528,149,0.36613124896825106
time_split,primary,May-Oct,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,F1,0.4444444444444444,149,0.36613124896825106
time_split,primary,May-Oct,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,Recall,0.4444444444444444,149,0.36613124896825106
time_split,primary,May-Oct,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,Precision,0.4444444444444444,149,0.36613124896825106
time_split,primary,May-Oct,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.7986577181208053,149,0.36613124896825106
time_split,primary,May-Oct,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.8299939283545841,149,0.2983825138319664
time_split,primary,May-Oct,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.42997711305308167,149,0.2983825138319664
time_split,primary,May-Oct,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,Brier,0.12747326754417831,149,0.2983825138319664
time_split,primary,May-Oct,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,F1,0.6567164179104478,149,0.2983825138319664
time_split,primary,May-Oct,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,Recall,0.8148148148148148,149,0.2983825138319664
time_split,primary,May-Oct,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,Precision,0.55,149,0.2983825138319664
time_split,primary,May-Oct,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.8456375838926175,149,0.2983825138319664
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,Ridge,yield_t_ha,regression,MAE,0.5362645525274213,149,
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,Ridge,yield_t_ha,regression,RMSE,0.888667427208413,149,
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,Ridge,yield_t_ha,regression,R2,0.5071056332109963,149,
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,ElasticNet,yield_t_ha,regression,MAE,0.557338499990638,149,
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,ElasticNet,yield_t_ha,regression,RMSE,0.906321140130758,149,
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,ElasticNet,yield_t_ha,regression,R2,0.4873280565118112,149,
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,LightGBM,yield_t_ha,regression,MAE,0.5849579012286364,149,
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,LightGBM,yield_t_ha,regression,RMSE,0.9132454656655569,149,
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,LightGBM,yield_t_ha,regression,R2,0.4794644682524607,149,
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,CatBoost,yield_t_ha,regression,MAE,0.6003530269960529,149,
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,CatBoost,yield_t_ha,regression,RMSE,0.9070054298352903,149,
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,CatBoost,yield_t_ha,regression,R2,0.48655361011832143,149,
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.831511839708561,149,0.7520475737519076
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,PR_AUC,0.5106711669471964,149,0.7520475737519076
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,Brier,0.21025286137147386,149,0.7520475737519076
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,F1,0.5396825396825397,149,0.7520475737519076
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,Recall,0.6296296296296297,149,0.7520475737519076
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,Precision,0.4722222222222222,149,0.7520475737519076
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,Accuracy,0.8053691275167785,149,0.7520475737519076
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.7276867030965392,149,0.20567865098635765
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.4420702186086428,149,0.20567865098635765
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,Brier,0.1674335378804654,149,0.20567865098635765
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,F1,0.4,149,0.20567865098635765
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,Recall,0.48148148148148145,149,0.20567865098635765
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,Precision,0.34210526315789475,149,0.20567865098635765
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.738255033557047,149,0.20567865098635765
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.6809350333940498,149,0.16345913164513415
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.427943215309167,149,0.16345913164513415
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,Brier,0.1712952473629786,149,0.16345913164513415
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,F1,0.2962962962962963,149,0.16345913164513415
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,Recall,0.5925925925925926,149,0.16345913164513415
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,Precision,0.19753086419753085,149,0.16345913164513415
time_split,primary,May-Oct,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.4899328859060403,149,0.16345913164513415
time_split,primary,May-Oct,lag_yield_only,Ridge,yield_t_ha,regression,MAE,0.5909066538095353,149,
time_split,primary,May-Oct,lag_yield_only,Ridge,yield_t_ha,regression,RMSE,0.8078947767539951,149,
time_split,primary,May-Oct,lag_yield_only,Ridge,yield_t_ha,regression,R2,0.5926338568497613,149,
time_split,primary,May-Oct,lag_yield_only,ElasticNet,yield_t_ha,regression,MAE,0.5922311724784769,149,
time_split,primary,May-Oct,lag_yield_only,ElasticNet,yield_t_ha,regression,RMSE,0.8049328179680206,149,
time_split,primary,May-Oct,lag_yield_only,ElasticNet,yield_t_ha,regression,R2,0.595615408157687,149,
time_split,primary,May-Oct,lag_yield_only,LightGBM,yield_t_ha,regression,MAE,0.6169334432950075,149,
time_split,primary,May-Oct,lag_yield_only,LightGBM,yield_t_ha,regression,RMSE,0.8263626436261627,149,
time_split,primary,May-Oct,lag_yield_only,LightGBM,yield_t_ha,regression,R2,0.5737968224265425,149,
time_split,primary,May-Oct,lag_yield_only,CatBoost,yield_t_ha,regression,MAE,0.5927607418045674,149,
time_split,primary,May-Oct,lag_yield_only,CatBoost,yield_t_ha,regression,RMSE,0.8001539110049523,149,
time_split,primary,May-Oct,lag_yield_only,CatBoost,yield_t_ha,regression,R2,0.600402837863486,149,
time_split,primary,May-Oct,lag_yield_only,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.4429265330904675,149,0.7020134182659582
time_split,primary,May-Oct,lag_yield_only,LogisticRegression,low_yield_risk,classification,PR_AUC,0.16036241333904688,149,0.7020134182659582
time_split,primary,May-Oct,lag_yield_only,LogisticRegression,low_yield_risk,classification,Brier,0.4036820914157422,149,0.7020134182659582
